no.,Shipment Invoice No.,SCT Ref.No,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL WH,DSV Indoor,DSV Al Markaz,AAA Storage,DSV Outdoor,DSV MZP,MOSB,Hauler Indoor,JDN MZD,Shifting,MIR,SHU,DAS,AGI,Source_Sheet,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location,Status_Location_Date,Status_Storage,wh handling,site handling,total handling,minus,final handling,SQM,고유 중복,Vendor,Source_Vendor,__case_key__,__dup_label__,Source_File,Status_Location_YearMonth,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE_ORIG,FLOW_OVERRIDE_REASON,FLOW_CODE,FLOW_DESCRIPTION,Final_Location
1528,HVDC-ADOPT-SIM-0040,,MIR,,,,,Accelarator 125,,,,,,,Non Stackable,38159090,USD,14.57,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1529,HVDC-ADOPT-SIM-0040,,MIR,,,1.0,Indoor,Lack Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.1,Non Stackable,32082090,USD,144.02,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,2025-04-24,,,,CASE_LIST,,1.0,site,MIR,2025-04-24,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
1530,HVDC-ADOPT-SIM-0040,,MIR,,,,,Hardener 402,,,,,,,Non Stackable,39119019,USD,39.72,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1531,HVDC-ADOPT-SIM-0040,,MIR,,,,,Celerol primer 918,,,,,,,Non Stackable,32082090,USD,41.08,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1532,HVDC-ADOPT-SIM-0040,,MIR,,,1.0,Indoor,Zinc Dust 7831,29.0,22.0,33.0,0.021054,3,4.5,Non Stackable,32089091,USD,128.43,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,2025-04-24,,,,CASE_LIST,,1.0,site,MIR,2025-04-24,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
1533,HVDC-ADOPT-SIM-0040,,MIR,,,1.0,Indoor,Tectyl 506,29.0,22.0,33.0,0.021054,2.6,3.9,Non Stackable,3824 9996,USD,6.99,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,2025-04-24,,,,CASE_LIST,,1.0,site,MIR,2025-04-24,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
1534,HVDC-ADOPT-SIM-0040,,MIR,,,,,Corrosion-Proofing WD40,,,,,,,Non Stackable,34031910,USD,8.17,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1535,HVDC-ADOPT-SIM-0040,,MIR,,,,,Haku 5067,,,,,,,Non Stackable,38140090,USD,58.06,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1536,HVDC-ADOPT-SIM-0040,,MIR,,,,,Loctite 243,,,,,,,Non Stackable,35061000,USD,171.85,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1537,HVDC-ADOPT-SIM-0040,,MIR,,,1.0,Indoor,Forming Gas,198.0,63.0,56.0,0.698544,10,172.0,Non Stackable,3824 9996,USD,6.51,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,2025-04-24,,,,CASE_LIST,,1.0,site,MIR,2025-04-24,site,0,1,1,1,2,1.25,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
1538,HVDC-ADOPT-SIM-0040,,MIR,,,1.0,Indoor,Haku 1025/920,47.0,37.0,27.0,0.046953,6.9,11.9,Non Stackable,27101221,USD,76.2,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,2025-04-24,,,,CASE_LIST,,1.0,site,MIR,2025-04-24,site,0,1,1,1,2,0.17,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
1539,HVDC-ADOPT-SIM-0040,,MIR,,,,,Special Pack Fett Cent,,,,,,,Non Stackable,27101999,USD,49.08,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1540,HVDC-ADOPT-SIM-0040,,MIR,,,,,Kluebersynth LR44-21,,,,,,,Non Stackable,34031980,USD,161.16,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1541,HVDC-ADOPT-SIM-0040,,MIR,,,,,Grease Syntheso Glep,,,,,,,Non Stackable,34039900,USD,211.16,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1542,HVDC-ADOPT-SIM-0040,,MIR,,,,,Grease Molykote ,,,,,,,Non Stackable,34031910,USD,15.92,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1543,HVDC-ADOPT-SIM-0040,,MIR,,,,,Sealing Compound Sikaflex - 221,,,,,,,Non Stackable,32141010,USD,24.09,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1544,HVDC-ADOPT-SIM-0040,,MIR,,,,,Martoxid MDLS-6,,,,,,,Non Stackable,28182000,USD,1.21,ALETTE MAERSK,Germany,Hamburg,Khalifa port,2025-03-03,2025-04-06,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1545,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Haku 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,146.28,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,2025-07-30,,,,CASE_LIST,,1.0,site,MIR,2025-07-30,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
1546,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Haku 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,146.28,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,2025-08-13,,,,CASE_LIST,,1.0,site,MIR,2025-08-13,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
1547,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Haku 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,146.28,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,2025-08-13,,,,CASE_LIST,,1.0,site,MIR,2025-08-13,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
1548,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Haku 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,146.28,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1549,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Haku 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,146.28,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1550,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Haku 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,146.28,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1551,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Haku 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,146.28,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1552,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Haku 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,146.28,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1553,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Lack Alexit 5225,29.0,22.0,33.0,0.021054,3,4.6,Non Stackable,3208 2090,USD,204.66,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1554,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Lack Alexit 5225,29.0,22.0,33.0,0.021054,3,4.6,Non Stackable,3208 2090,USD,204.66,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1555,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Lack Alexit 5225,29.0,22.0,33.0,0.021054,3,4.6,Non Stackable,3208 2090,USD,204.66,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1556,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Lack Alexit 5225,29.0,22.0,33.0,0.021054,3,4.6,Non Stackable,3208 2090,USD,204.66,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1557,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Lack Alexit 5225,29.0,22.0,33.0,0.021054,3,4.6,Non Stackable,3208 2090,USD,204.66,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1558,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Hardener 402,29.0,22.0,33.0,0.021054,2.3,3.9,Non Stackable,3911 9019,USD,100.08,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1559,HVDC-ADOPT-SIM-0041,,AGI,,,,,Celerol primer 918,,,,,,,Non Stackable,3208 2090,USD,77.55,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1560,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Hardener 402,29.0,22.0,33.0,0.021054,2.3,3.9,Non Stackable,3911 9019,USD,100.08,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1561,HVDC-ADOPT-SIM-0041,,AGI,,,,,Celerol primer 918,,,,,,,Non Stackable,3208 2090,USD,77.55,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1562,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Hardener 402,29.0,22.0,33.0,0.021054,2.3,3.9,Non Stackable,3911 9019,USD,100.08,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1563,HVDC-ADOPT-SIM-0041,,AGI,,,,,Celerol primer 918,,,,,,,Non Stackable,3208 2090,USD,77.55,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1564,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Zinc Dust 7831,29.0,22.0,33.0,0.021054,3,4.6,Non Stackable,3208 9091,USD,161.76,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1565,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Zinc Dust 7831,29.0,22.0,33.0,0.021054,3,4.6,Non Stackable,3208 9091,USD,161.76,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1566,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Corrosion Proofing WD40,29.0,22.0,33.0,0.021054,2.4,3.6,Non Stackable,3403 1910,USD,493.92,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1567,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Corrosion Proofing WD40,29.0,22.0,33.0,0.021054,2.4,3.6,Non Stackable,3403 1910,USD,493.92,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1568,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Hardener 402,29.0,22.0,33.0,0.021054,0.4,1.6,Non Stackable,3911 9019,USD,50.04,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1569,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Hardener 402,29.0,22.0,33.0,0.021054,1.8,3.2,Non Stackable,3911 9019,USD,100.08,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1570,HVDC-ADOPT-SIM-0041,,AGI,,,,,Celerol primer 918,,,,,,,Non Stackable,3208 2090,USD,51.74,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1571,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Lack Alexit 5225,29.0,22.0,33.0,0.021054,3,4.6,Non Stackable,3208 2090,USD,272.13,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1572,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Lack Alexit 5225,29.0,22.0,33.0,0.021054,3,4.6,Non Stackable,3208 2090,USD,181.42,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1573,HVDC-ADOPT-SIM-0041,,AGI,,,,,Zinc Dust 7831,,,,,,,Non Stackable,3208 9091,USD,53.92,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1574,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Varnish Alexit Ral 9006,29.0,22.0,33.0,0.021054,2,3.5,Non Stackable,3208 2090,USD,52.79,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1575,HVDC-ADOPT-SIM-0041,,AGI,,,,,Lack Alexit 5225,,,,,,,Non Stackable,3208 2090,USD,68.22,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1576,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Hardener 402,29.0,22.0,33.0,0.021054,0.8,2.2,Non Stackable,3911 9019,USD,100.08,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1577,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Tectyl 506,29.0,22.0,33.0,0.021054,0.7,2.0,Non Stackable,3824 9996,USD,8.8,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1578,HVDC-ADOPT-SIM-0041,,AGI,,,,,Loctite 243,,,,,,,Non Stackable,3506 1000,USD,865.84,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1579,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Celerol primer 918,29.0,22.0,33.0,0.021054,5.5,7.7,Non Stackable,3208 2090,USD,284.57,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1580,HVDC-ADOPT-SIM-0041,,AGI,,,1.0,Indoor,Haku 1025 / 920,68.0,48.0,67.0,0.218688,53,82.0,Non Stackable,2710 1221,USD,1535.68,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,2025-11-11,CASE_LIST,,1.0,site,AGI,2025-11-11,site,0,1,1,1,2,0.33,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
1581,HVDC-ADOPT-SIM-0041,,AGI,,,,,Special Pack Fett Cent,,,,,,,Non Stackable,2710 1999,USD,1977.6,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1582,HVDC-ADOPT-SIM-0041,,AGI,,,,,Grease Syntheso Glep,,,,,,,Non Stackable,3403 9900,USD,3989.7,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
1583,HVDC-ADOPT-SIM-0041,,AGI,,,,,Grease Molykote ,,,,,,,Non Stackable,3403 1910,USD,641.6,Maersk Hamburg,Germany,Hamburg,Khalifa port,2024-11-25,2025-01-03,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
